num,DataColeta,Perfil,DataPost,DiaDaSemana,Plays,Curtidas,Comentarios,Compart.,Texto,LinkFoto,LinkVideo,LinkPost,ID,Duracao,Duração Classificada,Retórica Aristotélica,Dispositivo Retórico,Tipo de conteúdo,Abordagem,Tonalidade,Main character,Texto / Hashtag
524,2022-10-30,lulaoficial,2022-10-24 09:55:12,segunda-feira,81800,6956,339,316,As ofensas contra a Cármen Lúcia não podem ser aceitas por ninguém que respeita a democracia. Criaram na sociedade uma parcela violenta. Uma máquina de destruição de valores democráticos. Isso gera o comportamento como o que vimos hoje. #lula,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ad7819b189fd4b28b83aceecd03eb068~tplv-dmt-logom:tos-useast2a-v-0068/77cfa886c7a14f729eba1f08098a2924.image?x-expires=1667152800&x-signature=YaA7HRNlaIpv2i7Llq4tEq5xJOQ%3D,https://v16-webapp.tiktok.com/e78bd0b090f938f8482814b66a4d8274/635ec8e6/video/tos/useast2a/tos-useast2a-ve-0068c002/23b3b41ab6b342debda1b308938c4a47/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3252&bt=1626&cs=0&ds=3&ft=nFApP0Jq12Nvj.ZE~mnRfkLVlcEbIxVvYeAi9tU&mime_type=video_mp4&qs=0&rc=O2c0OjU8NTxnNTY5Njc7OEBpang3djU6ZmV0ZzMzNzczM0AvMS5gMF5iXzUxLzMwMWIvYSNzYzExcjQwL15gLS1kMTZzcw%3D%3D&l=202210301255090101920441020D1BCE2A&btag=80000,https://www.tiktok.com/@lulaoficial/video/7157804530199989509,7157804530199989509,89.21,Normal,Pathos,Opinion,Nenhum,Attack,Neutral,Self alone,Texto + Hashtag
525,2022-10-30,lulaoficial,2022-10-24 09:55:06,segunda-feira,62100,5439,246,164,"Se você conhece alguém que deixou de votar, agora é a hora de conversar sobre a importância de cada voto! Vamos dia 30 votar 13 para melhorar o país. #lula #Lulapresidente #brasildaesperança",https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/266ee485453b4511b0e043983d401a97_1666566340~tplv-dmt-logom:tos-useast2a-v-0068/3800258238dc4da1ae83c600ca8da13f.image?x-expires=1667152800&x-signature=GFo0%2F9aNI7FlYQdJvX5P2ZAdkdM%3D,https://v16-webapp.tiktok.com/b70cdc44df9cbfa91ff83a18dd73ae34/635ec8d5/video/tos/useast2a/tos-useast2a-ve-0068c003/568f428a83e348daa0456e7d441ef41d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2982&bt=1491&cs=0&ds=3&ft=nFApP0Jq12NvjKZE~mnRfaKVlcEbIxVvYn3i9tU&mime_type=video_mp4&qs=0&rc=O2U5OTg5O2Q4Zjk1Ozc8OkBpanJnazk6ZnN2ZzMzNzczM0AtNTVeY2A2NTYxLTJeMDQ0YSNebGtscjRnY15gLS1kMTZzcw%3D%3D&l=202210301255030101920441020D1BCA9D&btag=80000,https://www.tiktok.com/@lulaoficial/video/7157847876784131333,7157847876784131333,78.2,Normal,Ethos,Political Statement,Campaign Act,Acclamation,Neutral,Self alone,Texto + Hashtag
526,2022-10-30,lulaoficial,2022-10-24 09:55:01,segunda-feira,90500,9218,489,233,Vamos tirar os 33 milhões de brasileiros da fome. #lulapresidente,https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/b7134560979d4ecfaf3b1d10242105b1~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1667152800&x-signature=xfIve4uWVJ5q3cwh1UR6AkLIrD8%3D,https://v16-webapp.tiktok.com/c7ec1ac7e98e99e973a8cd60325ed2ec/635ec8b6/video/tos/useast2a/tos-useast2a-ve-0068c004/871ab3eb758a44f3bf227c4b8702e3ee/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1314&bt=657&cs=0&ds=3&ft=nFApP0Jq12NvjsZE~mnRf~a4lcEbIxVvY90i9tU&mime_type=video_mp4&qs=0&rc=PGQ4PDY8aWRkNGZoaWc1NkBpamgzNTM6Zm94ZzMzNzczM0A2NDNeNTVgXjUxYGIxMTM2YSNvcC9fcjRfaV5gLS1kMTZzcw%3D%3D&l=2022103012545701021713523103165C14&btag=80000,https://www.tiktok.com/@lulaoficial/video/7157885377854917893,7157885377854917893,52.81,Curto,Pathos,Opinion,Political-Purposeful,Acclamation,Neutral,Self alone,Texto + Hashtag
527,2022-10-30,bolsonaromessiasjair,2022-10-24 09:14:58,segunda-feira,388600,38700,1312,324,- Apresento-lhes um socialista que defende a liberdade. #bolsonaro #jair #presidente #22 #deus #patria #familia #liberdade #censura #lula #brasil #🇧🇷,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/350fa76b66124799a08cddb9eed64270_1666578447~tplv-dmt-logom:tos-useast2a-v-0068/59c1bf4645ff4da08e1d61d8c15157ed.image?x-expires=1667152800&x-signature=jyz43vyRAAvZ8FHwn8I3NiJdA68%3D,https://v16-webapp.tiktok.com/4c3e141588230717552321b976a461e6/635ebf2b/video/tos/useast2a/tos-useast2a-ve-0068c003/2765d77b78f74725b5afdfbb9d873a21/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1110&bt=555&cs=0&ds=3&ft=nFApP0Jq12NvjpIT~mnRfzpVlcEbIxVvYN6i9tU&mime_type=video_mp4&qs=0&rc=ZmRkODs2aTdkNWc3ZjY2ZEBpajdoaDw6ZjR5ZzMzNzczM0BeMC1hLjY1XjQxMC40NGBjYSM1YV8zcjQwZF5gLS1kMTZzcw%3D%3D&l=202210301214550101901760491E18570B&btag=80000,https://www.tiktok.com/@bolsonaromessiasjair/video/7157899882932571398,7157899882932571398,12.51,Muito curto,Nenhum,Humor,Campaign Act,Attack,Neutral,Self alone,Texto + Hashtag
528,2022-10-30,lulaoficial,2022-10-24 09:54:56,segunda-feira,91000,10700,386,433,O racismo e o preconceito tem que acabar! 🇧🇷❤️⭐️ #lulapresidente #lula #racismonao #preconceitonunca,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/6a8af79b3e8b4c188dde9b2199e3f34a_1666614043~tplv-dmt-logom:tos-useast2a-v-0068/5af56d6949744b7490b7ba8a466c06ca.image?x-expires=1667152800&x-signature=zwL7kcuQevLmD%2B5j15C0kQ2YhZM%3D,https://v16-webapp.tiktok.com/24274b091cf2ab16fa9c4fb3bddef3cc/635ec89c/video/tos/useast2a/tos-useast2a-pve-0068/ogsMQJkAInAkB5KqEoeCBRjgCEcQDBfVo9bItD/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2580&bt=1290&cs=0&ds=3&ft=nFApP0Jq12NvjNZE~mnRf5b4HcEbIxVvY.Ai9tU&mime_type=video_mp4&qs=0&rc=PGc0ZjdmNDVkODZpZjlnOkBpMzR0OjQ6ZjU7ZzMzNzczM0A2Mi0uNWA0NmExMTYuYDJeYSNtcDQtcjQwM19gLS1kMTZzcw%3D%3D&l=202210301254530102170231641F1653EE&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158052776289881350,7158052776289881350,31.95,Curto,Pathos,Opinion,Political-Ideological,Acclamation,Neutral,Self alone,Texto + Hashtag
529,2022-10-30,bolsonaromessiasjair,2022-10-25 09:14:54,terça-feira,375500,34900,1436,1627,#jair #pai #mae #bolsonaro #mensagem #compartilhe #brasil #🇧🇷,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/c4413ae873f94cce8a73c3242272b644_1666616327~tplv-dmt-logom:tos-useast2a-v-0068/1655fd7cfd7042279ba884720d3af70c.image?x-expires=1667152800&x-signature=0O1gL7rK%2B9FAubUqBzNhQa8L5Bk%3D,https://v16-webapp.tiktok.com/7d045bd92d3d11122432d62bc77f2e42/635ebf48/video/tos/useast2a/tos-useast2a-ve-0068c001/oMIWUQB3RjOVAHzj6f1aN37uJvLEfhDQJxoBBQ/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1400&bt=700&cs=0&ds=3&ft=nFApP0Jq12NvjEIT~mnRfmKYKcEbIxVvYNIi9tU&mime_type=video_mp4&qs=0&rc=N2RoNWU3Nzk8ZjMzZjg2NUBpanF1ZWU6Znk7ZzMzNzczM0BhNmE0LWE2Ni4xXzEvL2NgYSMxMGVxcjRna19gLS1kMTZzcw%3D%3D&l=202210301214510102140290271F1D486D&btag=80000,https://www.tiktok.com/@bolsonaromessiasjair/video/7158062596438969605,7158062596438969605,45.3,Curto,Pathos,Opinion,Personal,Acclamation,Neutral,Self alone,Hashtag
530,2022-10-30,lulaoficial,2022-10-25 09:54:51,terça-feira,303600,40900,1375,6099,🎵 Vou pedir pra você votar 🎵 dia 30 vote por um país de amor e cultura. Vote 13! #lulapresidente #lula,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/e61b3c0dd9ce40eca124a060b68b12ee_1666625284~tplv-dmt-logom:tos-useast2a-v-0068/0859b947c4de4211b3a87cc9caab2b97.image?x-expires=1667152800&x-signature=PBdHDKYH3n0Pa03U8WA4EI8GtPU%3D,https://v16-webapp.tiktok.com/5ca20fde15af0824eaceeef6665d4a27/635ec8eb/video/tos/useast2a/tos-useast2a-ve-0068c003/ogzW3kt4UAGqwIhS0NIrCLGgAUGh1osiQrAXfx/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3370&bt=1685&cs=0&ds=3&ft=nFApP0Jq12NvjUZE~mnRfCLVlcEbIxVvYQ6i9tU&mime_type=video_mp4&qs=0&rc=ZztmZmU3PGUzZTU2Zzo5PEBpamYzcjk6ZnZkZzMzNzczM0AyLzUzLzYzXjMxYi0wLTMxYSNkYWppcjQwaF9gLS1kMTZzcw%3D%3D&l=202210301254480101920531300017A9F0&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158100945967123718,7158100945967123718,116.03,Longo,Pathos,Collective Appeal,Campaign Act,Acclamation,Positive,Supporters (celebridades ou políticos),Texto + Hashtag
531,2022-10-30,lulaoficial,2022-10-25 09:54:47,terça-feira,725500,114300,2458,2269,TODO VOTO CONTA! Não deixe de votar e de virar voto nessa reta final ❤️🇧🇷⭐️1️⃣3️⃣ #lulapresidente,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/407a8c80d7a04689b27156d0cb76b55c_1666635321~tplv-dmt-logom:tos-useast2a-v-0068/be8e1e46780b4b038ef1f7daf16cbf4a.image?x-expires=1667152800&x-signature=HvKsmW2XGc3xWzA9bbcVclW%2FldQ%3D,https://v16-webapp.tiktok.com/f1fb2553d47c0cba513402d4d84e8f39/635ec87d/video/tos/useast2a/tos-useast2a-ve-0068c001/osJgNAzqZ1lgjfIExNgUsOkCoI8WA60U6BM2hs/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1652&bt=826&cs=0&ds=3&ft=nFApP0Jq12NvjoZE~mnRfZ2VHcEbIxVvYcIi9tU&mime_type=video_mp4&qs=0&rc=OWY6aTQ2ODRlNWRmNjtkO0BpajNseGY6ZmRnZzMzNzczM0A2YTMvMTY2Ni4xYjNiYF80YSNgbWQzcjQwYF9gLS1kMTZzcw%3D%3D&l=202210301254440101920441020D1BC06A&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158144174741703942,7158144174741703942,9.24,Muito curto,Pathos,Personal Appeal,Campaign Act,Acclamation,Positive,Self alone,Texto + Hashtag
532,2022-10-30,lulaoficial,2022-10-25 09:54:43,terça-feira,141600,15400,383,198,Obrigado pelo papo @CortesdoCaueMoura e @LOAD #lulapresidente #lula #podcast #descealetrashow,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/0608b6e46abe49c189a297961d82ec58_1666644853~tplv-dmt-logom:tos-useast2a-v-0068/e0fdd75ebffb4c0eb707d6f87489af9d.image?x-expires=1667152800&x-signature=NCBH1dCTVeav%2FTI%2BMIUQGITg2CM%3D,https://v16-webapp.tiktok.com/62ca869c7070be48ddefd560c4ec2141/635ec892/video/tos/useast2a/tos-useast2a-ve-0068c001/oovErVgabeLQABJL6jAwRPQDtDQIbBgnote35y/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=750&bt=375&cs=0&ds=3&ft=IecA0oKyD12Nvq8JCZIxRsGjYlJG-UjNSMAVi9&mime_type=video_mp4&qs=0&rc=aTc8ZzMzPGVnZWkzOjRpOEBpM2pudzM6ZnZpZzMzNzczM0AvNi1eMmA2X14xYy41NV41YSMxX2MzcjQwal9gLS1kMTZzcw%3D%3D&l=20221030125440010214020153151C2165&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158185109085048070,7158185109085048070,34.67,Curto,Nenhum,Humor,Personal,Acclamation,Positive,Self + supporters (celebridades ou políticos),Texto + Hashtag
533,2022-10-30,lulaoficial,2022-10-26 09:54:36,quarta-feira,57000,3106,155,222,Pela Democracia e pelo Brasil🇧🇷 Obrigado São Paulo! #lulapresidente,https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/d9714129dd4341628b396e39ba04c3da_1666706765~tplv-dmt-logom:tos-useast2a-v-0068/c921b4bcaa9d4b3fb82879cbe0018c33.image?x-expires=1667152800&x-signature=eTWsB5aehnBTE6RthpS4ghJ5vsk%3D,https://v16-webapp.tiktok.com/a5992343fd5b8c45af2d460ed3d4e001/635ec89e/video/tos/useast2a/tos-useast2a-ve-0068c002/oI1vjeKeGQSvItCX2CreoiCDo6ngn9ApBgbNsb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=7022&bt=3511&cs=0&ds=3&ft=6-LrVjaD9wUxRn2gAN6~Ow7nGbgFHCfxt3mkag3-IMkSgl&mime_type=video_mp4&qs=0&rc=Z2dlOjkzMzM1PDc6NmdkOEBpanRvdWU6ZjN4ZzMzNzczM0AzYjIyX18xXmMxLTFjM2AyYSNmNmNtcjRfLl9gLS1kMTZzcw%3D%3D&l=202210301254310102170231641F1647A2&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158451031116991750,7158451031116991750,55.66,Curto,Ethos,Advertisement,Campaign Act,Acclamation,Positive,Self + voters,Texto + Hashtag
534,2022-10-30,bolsonaromessiasjair,2022-10-26 09:14:50,quarta-feira,5400000,759100,28900,33300,#jair #bolsonaro #jairbolsonaro #presidente #kkkk #brasil #🇧🇷 #capitao #do #povo #22,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/270907ba5d6a41bbaaec7b0055411352_1666713641~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1667152800&x-signature=zSOe6%2Ff9GMTrudFBqtsSwvHGx%2B8%3D,https://v16-webapp.tiktok.com/51f4782df03de2c46c55777a44f03ac3/635ebf1d/video/tos/useast2a/tos-useast2a-ve-0068c004/ow6gQJDn2mbB9EkHEjAwElmoFmezmRAWxnBeUQ/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=584&bt=292&cs=0&ds=2&ft=nFApP0Jq12NvjbIT~mnRfTSVlcEbIxVvYP3i9tU&mime_type=video_mp4&qs=0&rc=ZjNkM2Y2ZGRoODU2NWhlN0Bpamw2bjU6ZjwzZzMzNzczM0AuY2EwY2IxNjIxL2NeY15eYSNtcW82cjRvZGBgLS1kMTZzcw%3D%3D&l=202210301214470101890740201E177C72&btag=80000,https://www.tiktok.com/@bolsonaromessiasjair/video/7158480559654636805,7158480559654636805,6.66,Muito curto,Ethos,Humor,Campaign Act,Acclamation,Positive,Self alone,Hashtag
535,2022-10-30,lulaoficial,2022-10-26 09:54:28,quarta-feira,192000,26200,1002,1461,Sem medo de ser feliz 🇧🇷⭐️ obrigado minha cantante #lulapresidente2022❤️,https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/3261eca6ff7f4cf9b148618063096b8f_1666723232~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1667152800&x-signature=0ZqXShVWwOtel1m3u9uqqxpE04Q%3D,https://v16-webapp.tiktok.com/14c22f6c32c10cc503570b44ec84d41c/635ec8b5/video/tos/useast2a/tos-useast2a-ve-0068c003/oUBj9euovAKJgR8YQQeYWWJnKbGCz5CDBEBawo/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4546&bt=2273&cs=0&ds=3&ft=nFApP0Jq12NvjaZE~mnRf_KYKcEbIxVvYt0i9tU&mime_type=video_mp4&qs=0&rc=PDVkaGk6Zmc8OjY7OjVkOEBpMzRrOzc6ZjU1ZzMzNzczM0AxNTQvNjQyXy4xNV9eXl8tYSMzZ25kcjRna2BgLS1kMTZzcw%3D%3D&l=202210301254240102170231641F1643CD&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158521705323842821,7158521705323842821,84.98,Normal,Pathos,Commitment,Campaign Act,Acclamation,Positive,Self + supporters (celebridades ou políticos),Texto + Hashtag
536,2022-10-30,lulaoficial,2022-10-26 09:54:23,quarta-feira,150400,18100,365,156,Obrigado pelo carinho Givanildo❤️⭐️ #lulapresidente #hangloose,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/c6fa0e481b1f4a9f9d9c8032a7228973_1666725241~tplv-dmt-logom:tos-useast2a-v-0068/d3e76fe5cf404633aa9814d5e61a8cb6.image?x-expires=1667152800&x-signature=NdowNU0ZUzfGK6AdKUbdEi9QRC8%3D,https://v16-webapp.tiktok.com/ce876141d64d0966546482dc0361f373/635ec869/video/tos/useast2a/tos-useast2a-ve-0068c001/okhewNyR1ENGfAGOEYRAi5HFWaPzeYAux2Uevk/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2076&bt=1038&cs=0&ds=3&ft=nFApP0Jq12NvjIWE~mnRf5L4HcEbIxVvYHAi9tU&mime_type=video_mp4&qs=0&rc=O2U2NTNoNjQzaDQ7OWY0OkBpanFmNTs6ZnU2ZzMzNzczM0AxXi5gYTUtXy8xYTQ2LzMzYSNmYGJncjRvXmBgLS1kMTZzcw%3D%3D&l=202210301254200101910320390B1DB795&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158530372194536709,7158530372194536709,13.72,Muito curto,Nenhum,Thanks,Personal,Acclamation,Positive,Self + supporters (celebridades ou políticos),Texto + Hashtag
537,2022-10-30,bolsonaromessiasjair,2022-10-26 09:14:46,quarta-feira,201200,15900,983,920,#presidente #bolsonaro,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/07257aa837e445c4a05722cefbbe99a2~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1667152800&x-signature=sEhqcrW84jX3n0gLVaqg8cvuRls%3D,https://v16-webapp.tiktok.com/0e0124ac01fa2557302e949c57f8cd56/635ebf5b/video/tos/useast2a/tos-useast2a-ve-0068c002/okfKXJyxrAPCgkYQhGtCFIRAkEYtUNG0CV9oIz/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2184&bt=1092&cs=0&ds=3&ft=nFApP0Jq12Nvj3IT~mnRfmKYKcEbIxVvYZIi9tU&mime_type=video_mp4&qs=0&rc=Ojs3N2Q2aGdmMzNpaTs1NkBpajdydTk6ZmY3ZzMzNzczM0BfMzBfYC8yXl4xNV42MmA1YSNyMjVecjRfXmBgLS1kMTZzcw%3D%3D&l=202210301214420101902182271312C6E5&btag=80000,https://www.tiktok.com/@bolsonaromessiasjair/video/7158547810244332806,7158547810244332806,73.58,Normal,Ethos,Commitment,Campaign Act,Acclamation,Positive,Self + voters,Hashtag
538,2022-10-30,lulaoficial,2022-10-26 09:54:17,quarta-feira,608600,80300,1803,6865,"Amor, ordem e progresso ❤️🇧🇷⭐️ #ordemeprogresso #lulapresidente #lula #TokDoEnem",https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/04e3a62f1b0f44d7b8c33b181f0f1118_1666740725~tplv-dmt-logom:tos-useast2a-v-0068/ba86449d7c334ec99a761579cb12a27a.image?x-expires=1667152800&x-signature=D%2B%2Bc1QaW9KwoW0Cn9NbS7eK%2BxG8%3D,https://v16-webapp.tiktok.com/983f064e95f12f773f6af7c2c60bb13c/635ec90f/video/tos/useast2a/tos-useast2a-ve-0068c004/oocKbfTChUxIoRrZDYtjxgOAIgPMxzk8gQRiAW/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2874&bt=1437&cs=0&ds=3&ft=nFApP0Jq12Nvj6WE~mnRf-G4HcEbIxVvYP0i9tU&mime_type=video_mp4&qs=0&rc=OTRpNmZlNDs7aDw4NGc3OEBpanVrbWQ6Zjo6ZzMzNzczM0AwY2AuNC1eNV4xLTItYjYzYSNsZnM2cjRfMGBgLS1kMTZzcw%3D%3D&l=202210301254140101920611701C1964FE&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158596845634178309,7158596845634178309,185.31,Muito longo,Pathos,Personal Appeal,Campaign Act,Acclamation,Neutral,Supporters (celebridades ou políticos),Texto + Hashtag
539,2022-10-30,bolsonaromessiasjair,2022-10-26 09:14:41,quarta-feira,226200,20800,1048,605,#presidente #bolsonaro #bahia #barreiras #brasil #br #🇧🇷,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/0a58e010bd444bc8a19c0b678de2970f~tplv-dmt-logom:tos-useast2a-v-0068/aa00f2c5614b4ecd938fa0de5c8b238e.image?x-expires=1667152800&x-signature=p9Wrl9p6QrevhYk906g5YxGzGLk%3D,https://v16-webapp.tiktok.com/55adf488d4abd346322595e675f9519f/635ebf3b/video/tos/useast2a/tos-useast2a-ve-0068c004/oUZedjcVbABoQfnVELMYSIUQF8RaHWwJcJDIBm/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3392&bt=1696&cs=0&ds=3&ft=nFApP0Jq12Nvj1IT~mnRfDLvHcEbIxVvYL0i9tU&mime_type=video_mp4&qs=0&rc=NDc0NDM7N2Y4NDo3O2ZoZ0BpM3NvOmk6Zjg6ZzMzNzczM0BeYDFhX2FfXmExNmMuNV8yYSNnbGwvcjRfNmBgLS1kMTZzcw%3D%3D&l=202210301214370101901911631A132F67&btag=80000,https://www.tiktok.com/@bolsonaromessiasjair/video/7158599839259856134,7158599839259856134,45.6,Curto,Pathos,Commitment,Campaign Act,Acclamation,Positive,Self + voters,Hashtag
540,2022-10-30,lulaoficial,2022-10-26 09:54:12,quarta-feira,154400,15400,474,952,Agora é a hora de todos votarem 13 pelo Brasil do Futuro ⭐️🇧🇷❤️ #lulapresidente,https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/63f0e7ebf8754913a9e8af65e42aff04_1666751504~tplv-dmt-logom:tos-useast2a-v-0068/b2bc3b92d2b24204a25acf442cd777e1.image?x-expires=1667152800&x-signature=05RelAe%2FwNJh9KzIhpOBuIO3YGs%3D,https://v16-webapp.tiktok.com/d30860e7dfb0c014666756e968729518/635ec893/video/tos/useast2a/tos-useast2a-pve-0068/ooQKp1cNIxh7tkgdAUzYQ3fEWB0roANItbnMUC/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2984&bt=1492&cs=0&ds=3&ft=nFApP0Jq12NvjmWE~mnRfQW4HcEbIxVvYJ6i9tU&mime_type=video_mp4&qs=0&rc=Z2VnZjU2OTRnZzhmPGk2Z0BpM2RrdGc6ZnQ8ZzMzNzczM0BjLi0vXmItXjExYDU0MDVeYSNiLV5qcjRna2BgLS1kMTZzcw%3D%3D&l=202210301254080101920611701C196205&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158643102306127110,7158643102306127110,67.81,Normal,Ethos,Personal Appeal,Campaign Act,Acclamation,Neutral,Supporters (celebridades ou políticos),Texto + Hashtag
541,2022-10-30,bolsonaromessiasjair,2022-10-26 09:14:35,quarta-feira,402200,52500,1515,1990,#presidente #jair #bolsonaro #liberdade #brasil #🇧🇷 #compartilhe,https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/23b92a6ae5954a02a477a793bd64aefc~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1667152800&x-signature=IgJ2Oh%2BzROz4%2FB5fcHXSZYAFjuA%3D,https://v16-webapp.tiktok.com/b3045f3fec2a4d8d4f2f331ac7cbf34c/635ebf4a/video/tos/useast2a/tos-useast2a-ve-0068c003/oYETQzNIINfIgiRtCoBZPkxsBpIzrAnohUJAQT/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3256&bt=1628&cs=0&ds=3&ft=nFApP0Jq12Nvj7IT~mnRfALVlcEbIxVvY.Fi9tU&mime_type=video_mp4&qs=0&rc=aTo2ZTlkOjo0ZWU4aDYzPEBpMzc6bTQ6ZjtqZzMzNzczM0AtYWM1YDY0NS8xL2A1XzE2YSMxM202cjRvYWBgLS1kMTZzcw%3D%3D&l=2022103012143101019205005610196294&btag=80000,https://www.tiktok.com/@bolsonaromessiasjair/video/7158760403244256517,7158760403244256517,66.71,Normal,Ethos,Endorsement,Campaign Act,Acclamation,Neutral,Voters,Hashtag
542,2022-10-30,lulaoficial,2022-10-27 09:54:06,quinta-feira,2300000,426600,3627,13100,"O voto é secreto, ne? 🤫1️⃣3️⃣⭐️🇧🇷 #lulapresidente2022❤️ #lula #eleições2022",https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/8e3ff9f3cfde4f3182e3a45df0d5f358_1666792598~tplv-dmt-logom:tos-useast2a-v-0068/be761fdea175462884bf31239d781bf8.image?x-expires=1667152800&x-signature=0DYGBJ9ubRTK8xVkx9Sim2SzaZs%3D,https://v16-webapp.tiktok.com/3a84e821c0ee83c5f650f52e8c97cf3d/635ec88e/video/tos/useast2a/tos-useast2a-ve-0068c001/oAnlS8nEjIC1aRgeekDhjjCAeArgVQnksGbg81/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2406&bt=1203&cs=0&ds=3&ft=nFApP0Jq12Nvj5WE~mnRfoaVlcEbIxVvYZ6i9tU&mime_type=video_mp4&qs=0&rc=NmdmZDo1NjZnO2dnZmY3ZEBpM3k3cDc6ZnltZzMzNzczM0A1LmA0Yy5jNTMxXjEzMDFfYSMxaTQxcjRnbGBgLS1kMTZzcw%3D%3D&l=20221030125403010214020153151C0D5A&btag=80000,https://www.tiktok.com/@lulaoficial/video/7158819669757922566,7158819669757922566,67.22,Normal,Nenhum,Humor,Campaign Act,Acclamation,Positive,Supporters (celebridades ou políticos),Texto + Hashtag
